seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
1,ok,1054,38,1,0,0,userspace
2,ok,642,38,2,0,0,userspace
3,ok,620,38,3,0,0,userspace
4,ok,600,38,4,0,0,userspace
5,ok,549,38,5,0,0,userspace
6,ok,552,38,6,0,0,userspace
7,ok,483,38,7,0,0,userspace
8,ok,543,38,8,0,0,userspace
9,ok,544,38,9,0,0,userspace
10,ok,646,39,10,0,0,userspace
11,ok,529,39,11,0,0,userspace
12,ok,477,39,12,0,0,userspace
13,ok,527,39,13,0,0,userspace
14,ok,424,39,14,0,0,userspace
15,ok,530,39,15,0,0,userspace
16,ok,562,39,16,0,0,userspace
17,ok,514,39,17,0,0,userspace
18,ok,428,39,18,0,0,userspace
19,ok,344,39,19,0,0,userspace
20,ok,287,39,20,0,0,userspace
21,ok,211,39,21,0,0,userspace
22,ok,216,39,22,0,0,userspace
23,ok,281,39,23,0,0,userspace
24,ok,210,39,24,0,0,userspace
25,ok,207,39,25,0,0,userspace
26,ok,200,39,26,0,0,userspace
27,ok,208,39,27,0,0,userspace
28,ok,202,39,28,0,0,userspace
29,ok,204,39,29,0,0,userspace
30,ok,200,39,30,0,0,userspace
31,ok,203,39,31,0,0,userspace
32,ok,202,39,32,0,0,userspace
33,ok,176,39,33,0,0,userspace
34,ok,198,39,34,0,0,userspace
35,ok,198,39,35,0,0,userspace
36,ok,201,39,36,0,0,userspace
37,ok,197,39,37,0,0,userspace
38,ok,206,39,38,0,0,userspace
39,ok,202,39,39,0,0,userspace
40,ok,209,39,40,0,0,userspace
41,ok,172,39,41,0,0,userspace
42,ok,167,39,42,0,0,userspace
43,ok,206,39,43,0,0,userspace
44,ok,204,39,44,0,0,userspace
45,ok,206,39,45,0,0,userspace
46,ok,206,39,46,0,0,userspace
47,ok,227,39,47,0,0,userspace
48,ok,206,39,48,0,0,userspace
49,ok,202,39,49,0,0,userspace
50,ok,199,39,50,0,0,userspace
51,ok,194,39,51,0,0,userspace
52,ok,274,39,52,0,0,userspace
53,ok,197,39,53,0,0,userspace
54,ok,205,39,54,0,0,userspace
55,ok,166,39,55,0,0,userspace
56,ok,168,39,56,0,0,userspace
57,ok,198,39,57,0,0,userspace
58,ok,208,39,58,0,0,userspace
59,ok,196,39,59,0,0,userspace
60,ok,162,39,60,0,0,userspace
61,ok,169,39,61,0,0,userspace
62,ok,200,39,62,0,0,userspace
63,ok,197,39,63,0,0,userspace
64,ok,192,39,64,0,0,userspace
65,ok,195,39,65,0,0,userspace
66,ok,180,39,66,0,0,userspace
67,ok,203,39,67,0,0,userspace
68,ok,191,39,68,0,0,userspace
69,ok,193,39,69,0,0,userspace
70,ok,195,39,70,0,0,userspace
71,ok,200,39,71,0,0,userspace
72,ok,196,39,72,0,0,userspace
73,ok,197,39,73,0,0,userspace
74,ok,192,39,74,0,0,userspace
75,ok,166,39,75,0,0,userspace
76,ok,165,39,76,0,0,userspace
77,ok,196,39,77,0,0,userspace
78,ok,201,39,78,0,0,userspace
79,ok,194,39,79,0,0,userspace
80,ok,192,39,80,0,0,userspace
81,ok,211,39,81,0,0,userspace
82,ok,193,39,82,0,0,userspace
83,ok,192,39,83,0,0,userspace
84,ok,191,39,84,0,0,userspace
85,ok,194,39,85,0,0,userspace
86,ok,196,39,86,0,0,userspace
87,ok,195,39,87,0,0,userspace
88,ok,193,39,88,0,0,userspace
89,ok,194,39,89,0,0,userspace
90,ok,197,39,90,0,0,userspace
91,ok,199,39,91,0,0,userspace
92,ok,190,39,92,0,0,userspace
93,ok,199,39,93,0,0,userspace
94,ok,170,39,94,0,0,userspace
95,ok,169,39,95,0,0,userspace
96,ok,198,39,96,0,0,userspace
97,ok,194,39,97,0,0,userspace
98,ok,195,39,98,0,0,userspace
99,ok,276,39,99,0,0,userspace
100,ok,236,40,100,0,0,userspace
101,ok,197,40,101,0,0,userspace
102,ok,198,40,102,0,0,userspace
103,ok,193,40,103,0,0,userspace
104,ok,169,40,104,0,0,userspace
105,ok,167,40,105,0,0,userspace
106,ok,200,40,106,0,0,userspace
107,ok,195,40,107,0,0,userspace
108,ok,217,40,108,0,0,userspace
109,ok,222,40,109,0,0,userspace
110,ok,198,40,110,0,0,userspace
111,ok,193,40,111,0,0,userspace
112,ok,192,40,112,0,0,userspace
113,ok,193,40,113,0,0,userspace
114,ok,190,40,114,0,0,userspace
115,ok,262,40,115,0,0,userspace
116,ok,270,40,116,0,0,userspace
117,ok,243,40,117,0,0,userspace
118,ok,262,40,118,0,0,userspace
119,ok,318,40,119,0,0,userspace
120,ok,244,40,120,0,0,userspace
121,ok,237,40,121,0,0,userspace
122,ok,185,40,122,0,0,userspace
123,ok,272,40,123,0,0,userspace
124,ok,231,40,124,0,0,userspace
125,ok,238,40,125,0,0,userspace
126,ok,170,40,126,0,0,userspace
127,ok,292,40,127,0,0,userspace
128,ok,263,40,128,0,0,userspace
129,ok,237,40,129,0,0,userspace
130,ok,197,40,130,0,0,userspace
131,ok,459,40,131,0,0,userspace
132,ok,499,40,132,0,0,userspace
133,ok,495,40,133,0,0,userspace
134,ok,504,40,134,0,0,userspace
135,ok,539,40,135,0,0,userspace
136,ok,523,40,136,0,0,userspace
137,ok,468,40,137,0,0,userspace
138,ok,282,40,138,0,0,userspace
139,ok,238,40,139,0,0,userspace
140,ok,305,40,140,0,0,userspace
141,ok,257,40,141,0,0,userspace
142,ok,200,40,142,0,0,userspace
143,ok,260,40,143,0,0,userspace
144,ok,247,40,144,0,0,userspace
145,ok,222,40,145,0,0,userspace
146,ok,192,40,146,0,0,userspace
147,ok,205,40,147,0,0,userspace
148,ok,254,40,148,0,0,userspace
149,ok,228,40,149,0,0,userspace
150,ok,192,40,150,0,0,userspace
151,ok,195,40,151,0,0,userspace
152,ok,255,40,152,0,0,userspace
153,ok,219,40,153,0,0,userspace
154,ok,192,40,154,0,0,userspace
155,ok,223,40,155,0,0,userspace
156,ok,200,40,156,0,0,userspace
157,ok,218,40,157,0,0,userspace
158,ok,245,40,158,0,0,userspace
159,ok,193,40,159,0,0,userspace
160,ok,164,40,160,0,0,userspace
161,ok,254,40,161,0,0,userspace
162,ok,217,40,162,0,0,userspace
163,ok,218,40,163,0,0,userspace
164,ok,214,40,164,0,0,userspace
165,ok,284,40,165,0,0,userspace
166,ok,216,40,166,0,0,userspace
167,ok,186,40,167,0,0,userspace
168,ok,186,40,168,0,0,userspace
169,ok,202,40,169,0,0,userspace
170,ok,190,40,170,0,0,userspace
171,ok,191,40,171,0,0,userspace
172,ok,195,40,172,0,0,userspace
173,ok,189,40,173,0,0,userspace
174,ok,198,40,174,0,0,userspace
175,ok,191,40,175,0,0,userspace
176,ok,192,40,176,0,0,userspace
177,ok,192,40,177,0,0,userspace
178,ok,193,40,178,0,0,userspace
179,ok,198,40,179,0,0,userspace
180,ok,191,40,180,0,0,userspace
181,ok,195,40,181,0,0,userspace
182,ok,169,40,182,0,0,userspace
183,ok,163,40,183,0,0,userspace
184,ok,195,40,184,0,0,userspace
185,ok,190,40,185,0,0,userspace
186,ok,191,40,186,0,0,userspace
187,ok,195,40,187,0,0,userspace
188,ok,194,40,188,0,0,userspace
189,ok,201,40,189,0,0,userspace
190,ok,193,40,190,0,0,userspace
191,ok,196,40,191,0,0,userspace
192,ok,196,40,192,0,0,userspace
193,ok,191,40,193,0,0,userspace
194,ok,199,40,194,0,0,userspace
195,ok,199,40,195,0,0,userspace
196,ok,200,40,196,0,0,userspace
197,ok,165,40,197,0,0,userspace
198,ok,166,40,198,0,0,userspace
199,ok,198,40,199,0,0,userspace
200,ok,192,40,200,0,0,userspace
201,ok,188,40,201,0,0,userspace
202,ok,193,40,202,0,0,userspace
203,ok,189,40,203,0,0,userspace
204,ok,194,40,204,0,0,userspace
205,ok,196,40,205,0,0,userspace
206,ok,192,40,206,0,0,userspace
207,ok,168,40,207,0,0,userspace
208,ok,166,40,208,0,0,userspace
209,ok,193,40,209,0,0,userspace
210,ok,193,40,210,0,0,userspace
211,ok,199,40,211,0,0,userspace
212,ok,192,40,212,0,0,userspace
213,ok,190,40,213,0,0,userspace
214,ok,194,40,214,0,0,userspace
215,ok,193,40,215,0,0,userspace
216,ok,193,40,216,0,0,userspace
217,ok,168,40,217,0,0,userspace
218,ok,165,40,218,0,0,userspace
219,ok,208,40,219,0,0,userspace
220,ok,199,40,220,0,0,userspace
221,ok,193,40,221,0,0,userspace
222,ok,191,40,222,0,0,userspace
223,ok,193,40,223,0,0,userspace
224,ok,199,40,224,0,0,userspace
225,ok,197,40,225,0,0,userspace
226,ok,191,40,226,0,0,userspace
227,ok,164,40,227,0,0,userspace
228,ok,205,40,228,0,0,userspace
229,ok,238,40,229,0,0,userspace
230,ok,200,40,230,0,0,userspace
231,ok,191,40,231,0,0,userspace
232,ok,190,40,232,0,0,userspace
233,ok,192,40,233,0,0,userspace
234,ok,199,40,234,0,0,userspace
235,ok,165,40,235,0,0,userspace
236,ok,169,40,236,0,0,userspace
237,ok,189,40,237,0,0,userspace
238,ok,194,40,238,0,0,userspace
239,ok,198,40,239,0,0,userspace
240,ok,191,40,240,0,0,userspace
241,ok,196,40,241,0,0,userspace
242,ok,187,40,242,0,0,userspace
243,ok,164,40,243,0,0,userspace
244,ok,198,40,244,0,0,userspace
245,ok,191,40,245,0,0,userspace
246,ok,185,40,246,0,0,userspace
247,ok,188,40,247,0,0,userspace
248,ok,189,40,248,0,0,userspace
249,ok,199,40,249,0,0,userspace
250,ok,190,40,250,0,0,userspace
251,ok,164,40,251,0,0,userspace
252,ok,187,40,252,0,0,userspace
253,ok,190,40,253,0,0,userspace
254,ok,215,40,254,0,0,userspace
255,ok,207,40,255,0,0,userspace
256,ok,204,40,256,0,0,userspace
257,ok,211,40,257,0,0,userspace
258,ok,240,40,258,0,0,userspace
259,ok,225,40,259,0,0,userspace
260,ok,164,40,260,0,0,userspace
261,ok,164,40,261,0,0,userspace
262,ok,248,40,262,0,0,userspace
263,ok,362,40,263,0,0,userspace
264,ok,525,40,264,0,0,userspace
265,ok,421,40,265,0,0,userspace
266,ok,505,40,266,0,0,userspace
267,ok,453,40,267,0,0,userspace
268,ok,327,40,268,0,0,userspace
269,ok,282,40,269,0,0,userspace
270,ok,247,40,270,0,0,userspace
271,ok,208,40,271,0,0,userspace
272,ok,207,40,272,0,0,userspace
273,ok,206,40,273,0,0,userspace
274,ok,236,40,274,0,0,userspace
275,ok,207,40,275,0,0,userspace
276,ok,199,40,276,0,0,userspace
277,ok,171,40,277,0,0,userspace
278,ok,163,40,278,0,0,userspace
279,ok,242,40,279,0,0,userspace
280,ok,201,40,280,0,0,userspace
281,ok,201,40,281,0,0,userspace
282,ok,167,40,282,0,0,userspace
283,ok,168,40,283,0,0,userspace
284,ok,221,40,284,0,0,userspace
285,ok,199,40,285,0,0,userspace
286,ok,200,40,286,0,0,userspace
287,ok,208,40,287,0,0,userspace
288,ok,241,40,288,0,0,userspace
289,ok,209,40,289,0,0,userspace
