seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
1,ok,1074,38,1,0,0,ebpf
2,ok,803,38,2,0,0,ebpf
3,ok,573,38,3,0,0,ebpf
4,ok,512,38,4,0,0,ebpf
5,ok,635,38,5,0,0,ebpf
6,ok,465,38,6,0,0,ebpf
7,ok,616,38,7,0,0,ebpf
8,ok,548,38,8,0,0,ebpf
9,ok,617,38,9,0,0,ebpf
10,ok,457,39,10,0,0,ebpf
11,ok,381,39,11,0,0,ebpf
12,ok,295,39,12,0,0,ebpf
13,ok,360,39,13,0,0,ebpf
14,ok,216,39,14,0,0,ebpf
15,ok,197,39,15,0,0,ebpf
16,ok,191,39,16,0,0,ebpf
17,ok,233,39,17,0,0,ebpf
18,ok,242,39,18,0,0,ebpf
19,ok,197,39,19,0,0,ebpf
20,ok,203,39,20,0,0,ebpf
21,ok,245,39,21,0,0,ebpf
22,ok,187,39,22,0,0,ebpf
23,ok,210,39,23,0,0,ebpf
24,ok,235,39,24,0,0,ebpf
25,ok,222,39,25,0,0,ebpf
26,ok,269,39,26,0,0,ebpf
27,ok,214,39,27,0,0,ebpf
28,ok,165,39,28,0,0,ebpf
29,ok,183,39,29,0,0,ebpf
30,ok,161,39,30,0,0,ebpf
31,ok,160,39,31,0,0,ebpf
32,ok,162,39,32,0,0,ebpf
33,ok,171,39,33,0,0,ebpf
34,ok,208,39,34,0,0,ebpf
35,ok,181,39,35,0,0,ebpf
36,ok,162,39,36,0,0,ebpf
37,ok,164,39,37,0,0,ebpf
38,ok,165,39,38,0,0,ebpf
39,ok,172,39,39,0,0,ebpf
40,ok,179,39,40,0,0,ebpf
41,ok,172,39,41,0,0,ebpf
42,ok,185,39,42,0,0,ebpf
43,ok,221,39,43,0,0,ebpf
44,ok,176,39,44,0,0,ebpf
45,ok,241,39,45,0,0,ebpf
46,ok,230,39,46,0,0,ebpf
47,ok,175,39,47,0,0,ebpf
48,ok,163,39,48,0,0,ebpf
49,ok,187,39,49,0,0,ebpf
50,ok,190,39,50,0,0,ebpf
51,ok,191,39,51,0,0,ebpf
52,ok,175,39,52,0,0,ebpf
53,ok,174,39,53,0,0,ebpf
54,ok,201,39,54,0,0,ebpf
55,ok,216,39,55,0,0,ebpf
56,ok,192,39,56,0,0,ebpf
57,ok,196,39,57,0,0,ebpf
58,ok,168,39,58,0,0,ebpf
59,ok,178,39,59,0,0,ebpf
60,ok,170,39,60,0,0,ebpf
61,ok,169,39,61,0,0,ebpf
62,ok,163,39,62,0,0,ebpf
