seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
1,ok,1212,38,1,0,0,userspace
2,ok,642,38,2,0,0,userspace
3,ok,752,38,3,0,0,userspace
4,ok,786,38,4,0,0,userspace
5,ok,709,38,5,0,0,userspace
6,ok,472,38,6,0,0,userspace
7,ok,517,38,7,0,0,userspace
8,ok,533,38,8,0,0,userspace
9,ok,575,38,9,0,0,userspace
10,ok,615,39,10,0,0,userspace
11,ok,648,39,11,0,0,userspace
12,ok,596,39,12,0,0,userspace
13,ok,661,39,13,0,0,userspace
14,ok,461,39,14,0,0,userspace
15,ok,551,39,15,0,0,userspace
16,ok,504,39,16,0,0,userspace
17,ok,466,39,17,0,0,userspace
18,ok,362,39,18,0,0,userspace
19,ok,440,39,19,0,0,userspace
20,ok,468,39,20,0,0,userspace
21,ok,366,39,21,0,0,userspace
22,ok,336,39,22,0,0,userspace
23,ok,313,39,23,0,0,userspace
24,ok,315,39,24,0,0,userspace
25,ok,235,39,25,0,0,userspace
26,ok,213,39,26,0,0,userspace
27,ok,379,39,27,0,0,userspace
28,ok,255,39,28,0,0,userspace
29,ok,290,39,29,0,0,userspace
30,ok,271,39,30,0,0,userspace
31,ok,206,39,31,0,0,userspace
32,ok,223,39,32,0,0,userspace
33,ok,194,39,33,0,0,userspace
34,ok,278,39,34,0,0,userspace
35,ok,528,39,35,0,0,userspace
36,ok,541,39,36,0,0,userspace
37,ok,602,39,37,0,0,userspace
38,ok,637,39,38,0,0,userspace
39,ok,501,39,39,0,0,userspace
40,ok,634,39,40,0,0,userspace
41,ok,670,39,41,0,0,userspace
42,ok,655,39,42,0,0,userspace
43,ok,518,39,43,0,0,userspace
44,ok,591,39,44,0,0,userspace
45,ok,481,39,45,0,0,userspace
46,ok,509,39,46,0,0,userspace
47,ok,546,39,47,0,0,userspace
48,ok,460,39,48,0,0,userspace
49,ok,536,39,49,0,0,userspace
50,ok,467,39,50,0,0,userspace
51,ok,415,39,51,0,0,userspace
52,ok,463,39,52,0,0,userspace
53,ok,421,39,53,0,0,userspace
54,ok,305,39,54,0,0,userspace
55,ok,336,39,55,0,0,userspace
56,ok,204,39,56,0,0,userspace
57,ok,204,39,57,0,0,userspace
58,ok,243,39,58,0,0,userspace
59,ok,225,39,59,0,0,userspace
60,ok,204,39,60,0,0,userspace
61,ok,203,39,61,0,0,userspace
62,ok,209,39,62,0,0,userspace
63,ok,194,39,63,0,0,userspace
64,ok,189,39,64,0,0,userspace
65,ok,195,39,65,0,0,userspace
66,ok,201,39,66,0,0,userspace
67,ok,235,39,67,0,0,userspace
68,ok,190,39,68,0,0,userspace
69,ok,190,39,69,0,0,userspace
70,ok,186,39,70,0,0,userspace
71,ok,189,39,71,0,0,userspace
72,ok,209,39,72,0,0,userspace
73,ok,283,39,73,0,0,userspace
74,ok,400,39,74,0,0,userspace
75,ok,409,39,75,0,0,userspace
76,ok,455,39,76,0,0,userspace
77,ok,315,39,77,0,0,userspace
78,ok,308,39,78,0,0,userspace
79,ok,258,39,79,0,0,userspace
80,ok,176,39,80,0,0,userspace
81,ok,218,39,81,0,0,userspace
82,ok,202,39,82,0,0,userspace
83,ok,198,39,83,0,0,userspace
84,ok,193,39,84,0,0,userspace
85,ok,234,39,85,0,0,userspace
86,ok,353,39,86,0,0,userspace
87,ok,265,39,87,0,0,userspace
88,ok,205,39,88,0,0,userspace
89,ok,229,39,89,0,0,userspace
90,ok,203,39,90,0,0,userspace
91,ok,199,39,91,0,0,userspace
92,ok,203,39,92,0,0,userspace
93,ok,241,39,93,0,0,userspace
94,ok,228,39,94,0,0,userspace
95,ok,170,39,95,0,0,userspace
96,ok,186,39,96,0,0,userspace
97,ok,163,39,97,0,0,userspace
98,ok,236,39,98,0,0,userspace
99,ok,193,39,99,0,0,userspace
100,ok,199,40,100,0,0,userspace
101,ok,199,40,101,0,0,userspace
102,ok,242,40,102,0,0,userspace
103,ok,199,40,103,0,0,userspace
104,ok,194,40,104,0,0,userspace
105,ok,162,40,105,0,0,userspace
106,ok,160,40,106,0,0,userspace
107,ok,318,40,107,0,0,userspace
108,ok,336,40,108,0,0,userspace
109,ok,207,40,109,0,0,userspace
110,ok,166,40,110,0,0,userspace
111,ok,239,40,111,0,0,userspace
112,ok,199,40,112,0,0,userspace
113,ok,198,40,113,0,0,userspace
114,ok,198,40,114,0,0,userspace
115,ok,237,40,115,0,0,userspace
116,ok,172,40,116,0,0,userspace
117,ok,170,40,117,0,0,userspace
118,ok,196,40,118,0,0,userspace
119,ok,197,40,119,0,0,userspace
120,ok,240,40,120,0,0,userspace
121,ok,198,40,121,0,0,userspace
122,ok,201,40,122,0,0,userspace
123,ok,200,40,123,0,0,userspace
124,ok,191,40,124,0,0,userspace
125,ok,185,40,125,0,0,userspace
126,ok,196,40,126,0,0,userspace
127,ok,177,40,127,0,0,userspace
128,ok,197,40,128,0,0,userspace
129,ok,239,40,129,0,0,userspace
130,ok,199,40,130,0,0,userspace
131,ok,200,40,131,0,0,userspace
132,ok,199,40,132,0,0,userspace
133,ok,235,40,133,0,0,userspace
134,ok,205,40,134,0,0,userspace
135,ok,192,40,135,0,0,userspace
136,ok,186,40,136,0,0,userspace
137,ok,187,40,137,0,0,userspace
