seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
1,ok,1806,38,1,0,0,ebpf
2,ok,734,38,2,0,0,ebpf
3,ok,606,38,3,0,0,ebpf
4,ok,564,38,4,0,0,ebpf
5,ok,579,38,5,0,0,ebpf
6,ok,385,38,6,0,0,ebpf
7,ok,363,38,7,0,0,ebpf
8,ok,405,38,8,0,0,ebpf
9,ok,435,38,9,0,0,ebpf
10,ok,291,39,10,0,0,ebpf
11,ok,376,39,11,0,0,ebpf
12,ok,459,39,12,0,0,ebpf
13,ok,318,39,13,0,0,ebpf
14,ok,225,39,14,0,0,ebpf
15,ok,213,39,15,0,0,ebpf
16,ok,224,39,16,0,0,ebpf
17,ok,207,39,17,0,0,ebpf
18,ok,222,39,18,0,0,ebpf
19,ok,184,39,19,0,0,ebpf
20,ok,202,39,20,0,0,ebpf
21,ok,196,39,21,0,0,ebpf
22,ok,194,39,22,0,0,ebpf
23,ok,221,39,23,0,0,ebpf
24,ok,232,39,24,0,0,ebpf
25,ok,206,39,25,0,0,ebpf
26,ok,197,39,26,0,0,ebpf
27,ok,245,39,27,0,0,ebpf
28,ok,197,39,28,0,0,ebpf
29,ok,198,39,29,0,0,ebpf
30,ok,187,39,30,0,0,ebpf
31,ok,187,39,31,0,0,ebpf
32,ok,193,39,32,0,0,ebpf
33,ok,172,39,33,0,0,ebpf
34,ok,201,39,34,0,0,ebpf
35,ok,171,39,35,0,0,ebpf
36,ok,265,39,36,0,0,ebpf
37,ok,159,39,37,0,0,ebpf
38,ok,160,39,38,0,0,ebpf
39,ok,185,39,39,0,0,ebpf
40,ok,185,39,40,0,0,ebpf
41,ok,175,39,41,0,0,ebpf
42,ok,166,39,42,0,0,ebpf
43,ok,156,39,43,0,0,ebpf
44,ok,159,39,44,0,0,ebpf
45,ok,174,39,45,0,0,ebpf
46,ok,178,39,46,0,0,ebpf
47,ok,256,39,47,0,0,ebpf
48,ok,194,39,48,0,0,ebpf
49,ok,166,39,49,0,0,ebpf
50,ok,156,39,50,0,0,ebpf
51,ok,221,39,51,0,0,ebpf
52,ok,197,39,52,0,0,ebpf
53,ok,201,39,53,0,0,ebpf
54,ok,202,39,54,0,0,ebpf
55,ok,198,39,55,0,0,ebpf
56,ok,216,39,56,0,0,ebpf
57,ok,201,39,57,0,0,ebpf
58,ok,266,39,58,0,0,ebpf
59,ok,225,39,59,0,0,ebpf
60,ok,246,39,60,0,0,ebpf
61,ok,275,39,61,0,0,ebpf
62,ok,335,39,62,0,0,ebpf
63,ok,240,39,63,0,0,ebpf
64,ok,256,39,64,0,0,ebpf
65,ok,263,39,65,0,0,ebpf
66,ok,312,39,66,0,0,ebpf
67,ok,230,39,67,0,0,ebpf
68,ok,182,39,68,0,0,ebpf
69,ok,256,39,69,0,0,ebpf
70,ok,193,39,70,0,0,ebpf
71,ok,211,39,71,0,0,ebpf
72,ok,206,39,72,0,0,ebpf
73,ok,204,39,73,0,0,ebpf
74,ok,206,39,74,0,0,ebpf
75,ok,206,39,75,0,0,ebpf
76,ok,219,39,76,0,0,ebpf
77,ok,211,39,77,0,0,ebpf
78,ok,197,39,78,0,0,ebpf
79,ok,200,39,79,0,0,ebpf
80,ok,246,39,80,0,0,ebpf
81,ok,198,39,81,0,0,ebpf
82,ok,198,39,82,0,0,ebpf
83,ok,204,39,83,0,0,ebpf
84,ok,182,39,84,0,0,ebpf
85,ok,175,39,85,0,0,ebpf
86,ok,164,39,86,0,0,ebpf
87,ok,157,39,87,0,0,ebpf
88,ok,192,39,88,0,0,ebpf
89,ok,224,39,89,0,0,ebpf
90,ok,211,39,90,0,0,ebpf
91,ok,215,39,91,0,0,ebpf
92,ok,224,39,92,0,0,ebpf
93,ok,174,39,93,0,0,ebpf
94,ok,220,39,94,0,0,ebpf
95,ok,216,39,95,0,0,ebpf
96,ok,210,39,96,0,0,ebpf
97,ok,204,39,97,0,0,ebpf
98,ok,208,39,98,0,0,ebpf
99,ok,200,39,99,0,0,ebpf
100,ok,200,40,100,0,0,ebpf
101,ok,193,40,101,0,0,ebpf
102,ok,172,40,102,0,0,ebpf
103,ok,229,40,103,0,0,ebpf
104,ok,213,40,104,0,0,ebpf
105,ok,219,40,105,0,0,ebpf
106,ok,214,40,106,0,0,ebpf
107,ok,213,40,107,0,0,ebpf
108,ok,214,40,108,0,0,ebpf
109,ok,168,40,109,0,0,ebpf
110,ok,160,40,110,0,0,ebpf
111,ok,197,40,111,0,0,ebpf
112,ok,213,40,112,0,0,ebpf
113,ok,213,40,113,0,0,ebpf
114,ok,160,40,114,0,0,ebpf
115,ok,205,40,115,0,0,ebpf
116,ok,163,40,116,0,0,ebpf
117,ok,215,40,117,0,0,ebpf
118,ok,211,40,118,0,0,ebpf
119,ok,208,40,119,0,0,ebpf
120,ok,213,40,120,0,0,ebpf
121,ok,218,40,121,0,0,ebpf
122,ok,207,40,122,0,0,ebpf
123,ok,204,40,123,0,0,ebpf
124,ok,168,40,124,0,0,ebpf
125,ok,162,40,125,0,0,ebpf
126,ok,241,40,126,0,0,ebpf
127,ok,238,40,127,0,0,ebpf
128,ok,388,40,128,0,0,ebpf
129,ok,308,40,129,0,0,ebpf
130,ok,238,40,130,0,0,ebpf
131,ok,210,40,131,0,0,ebpf
132,ok,212,40,132,0,0,ebpf
133,ok,196,40,133,0,0,ebpf
134,ok,186,40,134,0,0,ebpf
135,ok,189,40,135,0,0,ebpf
136,ok,154,40,136,0,0,ebpf
137,ok,170,40,137,0,0,ebpf
138,ok,178,40,138,0,0,ebpf
139,ok,200,40,139,0,0,ebpf
140,ok,167,40,140,0,0,ebpf
141,ok,168,40,141,0,0,ebpf
142,ok,162,40,142,0,0,ebpf
143,ok,164,40,143,0,0,ebpf
144,ok,172,40,144,0,0,ebpf
145,ok,185,40,145,0,0,ebpf
146,ok,188,40,146,0,0,ebpf
147,ok,179,40,147,0,0,ebpf
148,ok,166,40,148,0,0,ebpf
149,ok,179,40,149,0,0,ebpf
150,ok,170,40,150,0,0,ebpf
151,ok,164,40,151,0,0,ebpf
152,ok,159,40,152,0,0,ebpf
153,ok,162,40,153,0,0,ebpf
154,ok,166,40,154,0,0,ebpf
155,ok,166,40,155,0,0,ebpf
156,ok,162,40,156,0,0,ebpf
157,ok,166,40,157,0,0,ebpf
158,ok,165,40,158,0,0,ebpf
159,ok,164,40,159,0,0,ebpf
160,ok,166,40,160,0,0,ebpf
161,ok,171,40,161,0,0,ebpf
162,ok,170,40,162,0,0,ebpf
163,ok,168,40,163,0,0,ebpf
164,ok,168,40,164,0,0,ebpf
165,ok,167,40,165,0,0,ebpf
166,ok,167,40,166,0,0,ebpf
167,ok,162,40,167,0,0,ebpf
168,ok,169,40,168,0,0,ebpf
169,ok,159,40,169,0,0,ebpf
170,ok,168,40,170,0,0,ebpf
171,ok,166,40,171,0,0,ebpf
172,ok,168,40,172,0,0,ebpf
173,ok,171,40,173,0,0,ebpf
174,ok,162,40,174,0,0,ebpf
175,ok,176,40,175,0,0,ebpf
176,ok,159,40,176,0,0,ebpf
177,ok,171,40,177,0,0,ebpf
178,ok,161,40,178,0,0,ebpf
179,ok,163,40,179,0,0,ebpf
180,ok,159,40,180,0,0,ebpf
181,ok,164,40,181,0,0,ebpf
182,ok,170,40,182,0,0,ebpf
183,ok,173,40,183,0,0,ebpf
184,ok,167,40,184,0,0,ebpf
185,ok,164,40,185,0,0,ebpf
186,ok,166,40,186,0,0,ebpf
187,ok,163,40,187,0,0,ebpf
188,ok,163,40,188,0,0,ebpf
189,ok,168,40,189,0,0,ebpf
190,ok,166,40,190,0,0,ebpf
191,ok,165,40,191,0,0,ebpf
192,ok,161,40,192,0,0,ebpf
193,ok,161,40,193,0,0,ebpf
194,ok,173,40,194,0,0,ebpf
195,ok,161,40,195,0,0,ebpf
196,ok,162,40,196,0,0,ebpf
197,ok,161,40,197,0,0,ebpf
198,ok,165,40,198,0,0,ebpf
199,ok,170,40,199,0,0,ebpf
200,ok,163,40,200,0,0,ebpf
201,ok,167,40,201,0,0,ebpf
202,ok,168,40,202,0,0,ebpf
203,ok,169,40,203,0,0,ebpf
204,ok,160,40,204,0,0,ebpf
205,ok,180,40,205,0,0,ebpf
206,ok,166,40,206,0,0,ebpf
207,ok,165,40,207,0,0,ebpf
208,ok,164,40,208,0,0,ebpf
209,ok,165,40,209,0,0,ebpf
210,ok,162,40,210,0,0,ebpf
211,ok,163,40,211,0,0,ebpf
212,ok,165,40,212,0,0,ebpf
213,ok,161,40,213,0,0,ebpf
214,ok,161,40,214,0,0,ebpf
215,ok,164,40,215,0,0,ebpf
216,ok,175,40,216,0,0,ebpf
217,ok,161,40,217,0,0,ebpf
218,ok,160,40,218,0,0,ebpf
219,ok,162,40,219,0,0,ebpf
220,ok,164,40,220,0,0,ebpf
221,ok,164,40,221,0,0,ebpf
222,ok,174,40,222,0,0,ebpf
223,ok,161,40,223,0,0,ebpf
224,ok,162,40,224,0,0,ebpf
225,ok,164,40,225,0,0,ebpf
226,ok,164,40,226,0,0,ebpf
227,ok,170,40,227,0,0,ebpf
228,ok,167,40,228,0,0,ebpf
229,ok,163,40,229,0,0,ebpf
230,ok,164,40,230,0,0,ebpf
231,ok,164,40,231,0,0,ebpf
232,ok,164,40,232,0,0,ebpf
233,ok,172,40,233,0,0,ebpf
234,ok,168,40,234,0,0,ebpf
235,ok,158,40,235,0,0,ebpf
236,ok,159,40,236,0,0,ebpf
237,ok,161,40,237,0,0,ebpf
238,ok,160,40,238,0,0,ebpf
239,ok,172,40,239,0,0,ebpf
240,ok,164,40,240,0,0,ebpf
241,ok,164,40,241,0,0,ebpf
242,ok,163,40,242,0,0,ebpf
243,ok,166,40,243,0,0,ebpf
244,ok,161,40,244,0,0,ebpf
245,ok,167,40,245,0,0,ebpf
246,ok,161,40,246,0,0,ebpf
247,ok,162,40,247,0,0,ebpf
248,ok,166,40,248,0,0,ebpf
249,ok,168,40,249,0,0,ebpf
250,ok,173,40,250,0,0,ebpf
251,ok,164,40,251,0,0,ebpf
252,ok,161,40,252,0,0,ebpf
253,ok,159,40,253,0,0,ebpf
254,ok,161,40,254,0,0,ebpf
255,ok,160,40,255,0,0,ebpf
256,ok,164,40,256,0,0,ebpf
257,ok,163,40,257,0,0,ebpf
258,ok,165,40,258,0,0,ebpf
259,ok,161,40,259,0,0,ebpf
260,ok,160,40,260,0,0,ebpf
261,ok,163,40,261,0,0,ebpf
262,ok,162,40,262,0,0,ebpf
263,ok,166,40,263,0,0,ebpf
264,ok,163,40,264,0,0,ebpf
265,ok,164,40,265,0,0,ebpf
266,ok,169,40,266,0,0,ebpf
267,ok,186,40,267,0,0,ebpf
268,ok,196,40,268,0,0,ebpf
269,ok,267,40,269,0,0,ebpf
270,ok,204,40,270,0,0,ebpf
271,ok,169,40,271,0,0,ebpf
272,ok,174,40,272,0,0,ebpf
273,ok,170,40,273,0,0,ebpf
274,ok,171,40,274,0,0,ebpf
275,ok,225,40,275,0,0,ebpf
276,ok,239,40,276,0,0,ebpf
277,ok,236,40,277,0,0,ebpf
278,ok,164,40,278,0,0,ebpf
279,ok,166,40,279,0,0,ebpf
280,ok,160,40,280,0,0,ebpf
281,ok,215,40,281,0,0,ebpf
282,ok,218,40,282,0,0,ebpf
283,ok,209,40,283,0,0,ebpf
284,ok,212,40,284,0,0,ebpf
285,ok,207,40,285,0,0,ebpf
286,ok,202,40,286,0,0,ebpf
287,ok,179,40,287,0,0,ebpf
288,ok,175,40,288,0,0,ebpf
289,ok,171,40,289,0,0,ebpf
290,ok,166,40,290,0,0,ebpf
291,ok,168,40,291,0,0,ebpf
292,ok,292,40,292,0,0,ebpf
293,ok,227,40,293,0,0,ebpf
294,ok,170,40,294,0,0,ebpf
295,ok,265,40,295,0,0,ebpf
296,ok,208,40,296,0,0,ebpf
297,ok,194,40,297,0,0,ebpf
298,ok,162,40,298,0,0,ebpf
299,ok,180,40,299,0,0,ebpf
300,ok,176,40,300,0,0,ebpf
301,ok,172,40,301,0,0,ebpf
302,ok,191,40,302,0,0,ebpf
303,ok,174,40,303,0,0,ebpf
304,ok,176,40,304,0,0,ebpf
305,ok,164,40,305,0,0,ebpf
306,ok,158,40,306,0,0,ebpf
307,ok,160,40,307,0,0,ebpf
308,ok,165,40,308,0,0,ebpf
309,ok,165,40,309,0,0,ebpf
310,ok,164,40,310,0,0,ebpf
311,ok,161,40,311,0,0,ebpf
312,ok,167,40,312,0,0,ebpf
313,ok,163,40,313,0,0,ebpf
314,ok,164,40,314,0,0,ebpf
315,ok,173,40,315,0,0,ebpf
316,ok,161,40,316,0,0,ebpf
317,ok,164,40,317,0,0,ebpf
318,ok,160,40,318,0,0,ebpf
319,ok,164,40,319,0,0,ebpf
320,ok,163,40,320,0,0,ebpf
321,ok,168,40,321,0,0,ebpf
322,ok,160,40,322,0,0,ebpf
323,ok,156,40,323,0,0,ebpf
324,ok,160,40,324,0,0,ebpf
325,ok,168,40,325,0,0,ebpf
326,ok,170,40,326,0,0,ebpf
327,ok,169,40,327,0,0,ebpf
328,ok,163,40,328,0,0,ebpf
329,ok,155,40,329,0,0,ebpf
330,ok,160,40,330,0,0,ebpf
331,ok,164,40,331,0,0,ebpf
332,ok,167,40,332,0,0,ebpf
333,ok,167,40,333,0,0,ebpf
334,ok,160,40,334,0,0,ebpf
335,ok,165,40,335,0,0,ebpf
336,ok,160,40,336,0,0,ebpf
337,ok,168,40,337,0,0,ebpf
338,ok,167,40,338,0,0,ebpf
339,ok,163,40,339,0,0,ebpf
340,ok,160,40,340,0,0,ebpf
341,ok,164,40,341,0,0,ebpf
342,ok,162,40,342,0,0,ebpf
343,ok,178,40,343,0,0,ebpf
344,ok,176,40,344,0,0,ebpf
345,ok,166,40,345,0,0,ebpf
346,ok,164,40,346,0,0,ebpf
347,ok,163,40,347,0,0,ebpf
348,ok,179,40,348,0,0,ebpf
349,ok,171,40,349,0,0,ebpf
350,ok,185,40,350,0,0,ebpf
351,ok,165,40,351,0,0,ebpf
352,ok,170,40,352,0,0,ebpf
353,ok,167,40,353,0,0,ebpf
354,ok,162,40,354,0,0,ebpf
355,ok,162,40,355,0,0,ebpf
356,ok,152,40,356,0,0,ebpf
357,ok,165,40,357,0,0,ebpf
358,ok,156,40,358,0,0,ebpf
359,ok,165,40,359,0,0,ebpf
360,ok,158,40,360,0,0,ebpf
361,ok,162,40,361,0,0,ebpf
362,ok,158,40,362,0,0,ebpf
363,ok,157,40,363,0,0,ebpf
364,ok,158,40,364,0,0,ebpf
365,ok,161,40,365,0,0,ebpf
366,ok,172,40,366,0,0,ebpf
367,ok,155,40,367,0,0,ebpf
368,ok,157,40,368,0,0,ebpf
369,ok,159,40,369,0,0,ebpf
370,ok,169,40,370,0,0,ebpf
371,ok,166,40,371,0,0,ebpf
372,ok,162,40,372,0,0,ebpf
373,ok,165,40,373,0,0,ebpf
374,ok,160,40,374,0,0,ebpf
375,ok,161,40,375,0,0,ebpf
376,ok,161,40,376,0,0,ebpf
377,ok,165,40,377,0,0,ebpf
378,ok,163,40,378,0,0,ebpf
379,ok,161,40,379,0,0,ebpf
380,ok,161,40,380,0,0,ebpf
381,ok,163,40,381,0,0,ebpf
382,ok,169,40,382,0,0,ebpf
383,ok,180,40,383,0,0,ebpf
384,ok,176,40,384,0,0,ebpf
385,ok,166,40,385,0,0,ebpf
386,ok,161,40,386,0,0,ebpf
387,ok,160,40,387,0,0,ebpf
388,ok,165,40,388,0,0,ebpf
389,ok,160,40,389,0,0,ebpf
390,ok,159,40,390,0,0,ebpf
391,ok,165,40,391,0,0,ebpf
392,ok,165,40,392,0,0,ebpf
393,ok,168,40,393,0,0,ebpf
394,ok,162,40,394,0,0,ebpf
395,ok,168,40,395,0,0,ebpf
396,ok,162,40,396,0,0,ebpf
397,ok,159,40,397,0,0,ebpf
398,ok,158,40,398,0,0,ebpf
399,ok,167,40,399,0,0,ebpf
400,ok,171,40,400,0,0,ebpf
401,ok,170,40,401,0,0,ebpf
402,ok,163,40,402,0,0,ebpf
403,ok,172,40,403,0,0,ebpf
404,ok,158,40,404,0,0,ebpf
405,ok,171,40,405,0,0,ebpf
406,ok,160,40,406,0,0,ebpf
407,ok,163,40,407,0,0,ebpf
408,ok,162,40,408,0,0,ebpf
409,ok,166,40,409,0,0,ebpf
410,ok,163,40,410,0,0,ebpf
411,ok,168,40,411,0,0,ebpf
412,ok,163,40,412,0,0,ebpf
413,ok,160,40,413,0,0,ebpf
414,ok,164,40,414,0,0,ebpf
415,ok,171,40,415,0,0,ebpf
416,ok,165,40,416,0,0,ebpf
417,ok,169,40,417,0,0,ebpf
418,ok,196,40,418,0,0,ebpf
419,ok,245,40,419,0,0,ebpf
420,ok,228,40,420,0,0,ebpf
421,ok,180,40,421,0,0,ebpf
422,ok,169,40,422,0,0,ebpf
423,ok,174,40,423,0,0,ebpf
424,ok,170,40,424,0,0,ebpf
425,ok,179,40,425,0,0,ebpf
426,ok,187,40,426,0,0,ebpf
427,ok,170,40,427,0,0,ebpf
428,ok,160,40,428,0,0,ebpf
429,ok,174,40,429,0,0,ebpf
430,ok,157,40,430,0,0,ebpf
431,ok,163,40,431,0,0,ebpf
432,ok,166,40,432,0,0,ebpf
433,ok,162,40,433,0,0,ebpf
434,ok,165,40,434,0,0,ebpf
435,ok,165,40,435,0,0,ebpf
436,ok,178,40,436,0,0,ebpf
437,ok,171,40,437,0,0,ebpf
438,ok,161,40,438,0,0,ebpf
439,ok,158,40,439,0,0,ebpf
440,ok,159,40,440,0,0,ebpf
441,ok,163,40,441,0,0,ebpf
442,ok,169,40,442,0,0,ebpf
443,ok,254,40,443,0,0,ebpf
444,ok,363,40,444,0,0,ebpf
445,ok,340,40,445,0,0,ebpf
446,ok,360,40,446,0,0,ebpf
447,ok,195,40,447,0,0,ebpf
448,ok,175,40,448,0,0,ebpf
449,ok,186,40,449,0,0,ebpf
450,ok,208,40,450,0,0,ebpf
451,ok,168,40,451,0,0,ebpf
452,ok,173,40,452,0,0,ebpf
453,ok,182,40,453,0,0,ebpf
454,ok,172,40,454,0,0,ebpf
455,ok,199,40,455,0,0,ebpf
456,ok,422,40,456,0,0,ebpf
457,ok,248,40,457,0,0,ebpf
458,ok,250,40,458,0,0,ebpf
459,ok,208,40,459,0,0,ebpf
460,ok,196,40,460,0,0,ebpf
461,ok,233,40,461,0,0,ebpf
462,ok,175,40,462,0,0,ebpf
463,ok,168,40,463,0,0,ebpf
464,ok,161,40,464,0,0,ebpf
465,ok,168,40,465,0,0,ebpf
466,ok,162,40,466,0,0,ebpf
467,ok,182,40,467,0,0,ebpf
468,ok,169,40,468,0,0,ebpf
469,ok,170,40,469,0,0,ebpf
470,ok,164,40,470,0,0,ebpf
471,ok,165,40,471,0,0,ebpf
472,ok,167,40,472,0,0,ebpf
473,ok,172,40,473,0,0,ebpf
474,ok,162,40,474,0,0,ebpf
