seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
1,ok,904,38,1,0,0,ebpf
2,ok,673,38,2,0,0,ebpf
3,ok,569,38,3,0,0,ebpf
4,ok,493,38,4,0,0,ebpf
5,ok,509,38,5,0,0,ebpf
6,ok,395,38,6,0,0,ebpf
7,ok,311,38,7,0,0,ebpf
8,ok,237,38,8,0,0,ebpf
9,ok,248,38,9,0,0,ebpf
10,ok,269,39,10,0,0,ebpf
11,ok,306,39,11,0,0,ebpf
12,ok,217,39,12,0,0,ebpf
13,ok,326,39,13,0,0,ebpf
14,ok,271,39,14,0,0,ebpf
15,ok,284,39,15,0,0,ebpf
16,ok,243,39,16,0,0,ebpf
17,ok,248,39,17,0,0,ebpf
18,ok,285,39,18,0,0,ebpf
19,ok,221,39,19,0,0,ebpf
20,ok,219,39,20,0,0,ebpf
21,ok,220,39,21,0,0,ebpf
22,ok,201,39,22,0,0,ebpf
23,ok,185,39,23,0,0,ebpf
24,ok,222,39,24,0,0,ebpf
25,ok,210,39,25,0,0,ebpf
26,ok,200,39,26,0,0,ebpf
27,ok,205,39,27,0,0,ebpf
28,ok,200,39,28,0,0,ebpf
29,ok,214,39,29,0,0,ebpf
30,ok,200,39,30,0,0,ebpf
31,ok,202,39,31,0,0,ebpf
32,ok,256,39,32,0,0,ebpf
33,ok,163,39,33,0,0,ebpf
34,ok,158,39,34,0,0,ebpf
35,ok,156,39,35,0,0,ebpf
36,ok,157,39,36,0,0,ebpf
37,ok,160,39,37,0,0,ebpf
38,ok,162,39,38,0,0,ebpf
39,ok,175,39,39,0,0,ebpf
40,ok,235,39,40,0,0,ebpf
41,ok,166,39,41,0,0,ebpf
42,ok,226,39,42,0,0,ebpf
43,ok,168,39,43,0,0,ebpf
44,ok,201,39,44,0,0,ebpf
45,ok,180,39,45,0,0,ebpf
46,ok,248,39,46,0,0,ebpf
47,ok,209,39,47,0,0,ebpf
48,ok,215,39,48,0,0,ebpf
49,ok,199,39,49,0,0,ebpf
50,ok,193,39,50,0,0,ebpf
51,ok,196,39,51,0,0,ebpf
52,ok,191,39,52,0,0,ebpf
53,ok,166,39,53,0,0,ebpf
54,ok,246,39,54,0,0,ebpf
55,ok,243,39,55,0,0,ebpf
56,ok,249,39,56,0,0,ebpf
57,ok,244,39,57,0,0,ebpf
58,ok,204,39,58,0,0,ebpf
59,ok,211,39,59,0,0,ebpf
60,ok,207,39,60,0,0,ebpf
61,ok,207,39,61,0,0,ebpf
62,ok,230,39,62,0,0,ebpf
63,ok,305,39,63,0,0,ebpf
64,ok,207,39,64,0,0,ebpf
65,ok,235,39,65,0,0,ebpf
66,ok,257,39,66,0,0,ebpf
67,ok,217,39,67,0,0,ebpf
68,ok,236,39,68,0,0,ebpf
69,ok,216,39,69,0,0,ebpf
70,ok,158,39,70,0,0,ebpf
71,ok,189,39,71,0,0,ebpf
72,ok,183,39,72,0,0,ebpf
73,ok,205,39,73,0,0,ebpf
74,ok,208,39,74,0,0,ebpf
75,ok,216,39,75,0,0,ebpf
76,ok,217,39,76,0,0,ebpf
77,ok,210,39,77,0,0,ebpf
78,ok,221,39,78,0,0,ebpf
79,ok,234,39,79,0,0,ebpf
80,ok,218,39,80,0,0,ebpf
81,ok,212,39,81,0,0,ebpf
82,ok,230,39,82,0,0,ebpf
83,ok,254,39,83,0,0,ebpf
84,ok,208,39,84,0,0,ebpf
85,ok,163,39,85,0,0,ebpf
86,ok,217,39,86,0,0,ebpf
87,ok,220,39,87,0,0,ebpf
88,ok,201,39,88,0,0,ebpf
89,ok,211,39,89,0,0,ebpf
90,ok,207,39,90,0,0,ebpf
91,ok,256,39,91,0,0,ebpf
92,ok,209,39,92,0,0,ebpf
93,ok,172,39,93,0,0,ebpf
94,ok,157,39,94,0,0,ebpf
95,ok,156,39,95,0,0,ebpf
96,ok,246,39,96,0,0,ebpf
97,ok,214,39,97,0,0,ebpf
98,ok,216,39,98,0,0,ebpf
99,ok,211,39,99,0,0,ebpf
100,ok,248,40,100,0,0,ebpf
101,ok,211,40,101,0,0,ebpf
102,ok,213,40,102,0,0,ebpf
103,ok,208,40,103,0,0,ebpf
104,ok,229,40,104,0,0,ebpf
105,ok,211,40,105,0,0,ebpf
106,ok,196,40,106,0,0,ebpf
107,ok,163,40,107,0,0,ebpf
108,ok,155,40,108,0,0,ebpf
109,ok,245,40,109,0,0,ebpf
110,ok,233,40,110,0,0,ebpf
111,ok,198,40,111,0,0,ebpf
112,ok,200,40,112,0,0,ebpf
113,ok,211,40,113,0,0,ebpf
114,ok,205,40,114,0,0,ebpf
115,ok,208,40,115,0,0,ebpf
116,ok,241,40,116,0,0,ebpf
117,ok,197,40,117,0,0,ebpf
118,ok,207,40,118,0,0,ebpf
119,ok,156,40,119,0,0,ebpf
120,ok,166,40,120,0,0,ebpf
121,ok,161,40,121,0,0,ebpf
122,ok,171,40,122,0,0,ebpf
123,ok,169,40,123,0,0,ebpf
124,ok,168,40,124,0,0,ebpf
125,ok,167,40,125,0,0,ebpf
126,ok,161,40,126,0,0,ebpf
127,ok,163,40,127,0,0,ebpf
128,ok,166,40,128,0,0,ebpf
129,ok,165,40,129,0,0,ebpf
130,ok,158,40,130,0,0,ebpf
131,ok,175,40,131,0,0,ebpf
132,ok,165,40,132,0,0,ebpf
133,ok,170,40,133,0,0,ebpf
134,ok,170,40,134,0,0,ebpf
135,ok,166,40,135,0,0,ebpf
136,ok,161,40,136,0,0,ebpf
137,ok,167,40,137,0,0,ebpf
138,ok,162,40,138,0,0,ebpf
139,ok,173,40,139,0,0,ebpf
140,ok,161,40,140,0,0,ebpf
141,ok,173,40,141,0,0,ebpf
142,ok,167,40,142,0,0,ebpf
143,ok,164,40,143,0,0,ebpf
144,ok,165,40,144,0,0,ebpf
145,ok,167,40,145,0,0,ebpf
146,ok,159,40,146,0,0,ebpf
147,ok,164,40,147,0,0,ebpf
148,ok,166,40,148,0,0,ebpf
149,ok,165,40,149,0,0,ebpf
150,ok,161,40,150,0,0,ebpf
151,ok,167,40,151,0,0,ebpf
152,ok,160,40,152,0,0,ebpf
153,ok,171,40,153,0,0,ebpf
154,ok,156,40,154,0,0,ebpf
155,ok,161,40,155,0,0,ebpf
156,ok,168,40,156,0,0,ebpf
157,ok,169,40,157,0,0,ebpf
158,ok,157,40,158,0,0,ebpf
159,ok,161,40,159,0,0,ebpf
160,ok,173,40,160,0,0,ebpf
161,ok,164,40,161,0,0,ebpf
162,ok,171,40,162,0,0,ebpf
163,ok,163,40,163,0,0,ebpf
164,ok,167,40,164,0,0,ebpf
165,ok,160,40,165,0,0,ebpf
166,ok,162,40,166,0,0,ebpf
167,ok,166,40,167,0,0,ebpf
168,ok,162,40,168,0,0,ebpf
169,ok,165,40,169,0,0,ebpf
170,ok,162,40,170,0,0,ebpf
171,ok,164,40,171,0,0,ebpf
172,ok,161,40,172,0,0,ebpf
173,ok,178,40,173,0,0,ebpf
174,ok,162,40,174,0,0,ebpf
175,ok,167,40,175,0,0,ebpf
176,ok,161,40,176,0,0,ebpf
177,ok,165,40,177,0,0,ebpf
178,ok,158,40,178,0,0,ebpf
179,ok,172,40,179,0,0,ebpf
180,ok,161,40,180,0,0,ebpf
181,ok,165,40,181,0,0,ebpf
182,ok,162,40,182,0,0,ebpf
183,ok,159,40,183,0,0,ebpf
184,ok,163,40,184,0,0,ebpf
185,ok,166,40,185,0,0,ebpf
186,ok,184,40,186,0,0,ebpf
187,ok,179,40,187,0,0,ebpf
188,ok,163,40,188,0,0,ebpf
189,ok,172,40,189,0,0,ebpf
190,ok,179,40,190,0,0,ebpf
191,ok,175,40,191,0,0,ebpf
192,ok,176,40,192,0,0,ebpf
193,ok,172,40,193,0,0,ebpf
194,ok,164,40,194,0,0,ebpf
195,ok,185,40,195,0,0,ebpf
196,ok,172,40,196,0,0,ebpf
197,ok,179,40,197,0,0,ebpf
198,ok,175,40,198,0,0,ebpf
199,ok,163,40,199,0,0,ebpf
200,ok,187,40,200,0,0,ebpf
201,ok,174,40,201,0,0,ebpf
202,ok,167,40,202,0,0,ebpf
203,ok,182,40,203,0,0,ebpf
204,ok,162,40,204,0,0,ebpf
205,ok,213,40,205,0,0,ebpf
206,ok,170,40,206,0,0,ebpf
207,ok,176,40,207,0,0,ebpf
208,ok,181,40,208,0,0,ebpf
209,ok,162,40,209,0,0,ebpf
210,ok,188,40,210,0,0,ebpf
211,ok,172,40,211,0,0,ebpf
212,ok,174,40,212,0,0,ebpf
213,ok,176,40,213,0,0,ebpf
214,ok,166,40,214,0,0,ebpf
215,ok,185,40,215,0,0,ebpf
216,ok,165,40,216,0,0,ebpf
217,ok,165,40,217,0,0,ebpf
218,ok,175,40,218,0,0,ebpf
219,ok,179,40,219,0,0,ebpf
220,ok,173,40,220,0,0,ebpf
221,ok,170,40,221,0,0,ebpf
222,ok,164,40,222,0,0,ebpf
223,ok,160,40,223,0,0,ebpf
224,ok,174,40,224,0,0,ebpf
225,ok,169,40,225,0,0,ebpf
226,ok,164,40,226,0,0,ebpf
227,ok,163,40,227,0,0,ebpf
228,ok,162,40,228,0,0,ebpf
229,ok,162,40,229,0,0,ebpf
230,ok,171,40,230,0,0,ebpf
231,ok,172,40,231,0,0,ebpf
232,ok,163,40,232,0,0,ebpf
233,ok,164,40,233,0,0,ebpf
234,ok,164,40,234,0,0,ebpf
235,ok,163,40,235,0,0,ebpf
236,ok,160,40,236,0,0,ebpf
237,ok,172,40,237,0,0,ebpf
238,ok,163,40,238,0,0,ebpf
239,ok,167,40,239,0,0,ebpf
240,ok,161,40,240,0,0,ebpf
241,ok,167,40,241,0,0,ebpf
242,ok,162,40,242,0,0,ebpf
243,ok,170,40,243,0,0,ebpf
244,ok,161,40,244,0,0,ebpf
245,ok,164,40,245,0,0,ebpf
246,ok,163,40,246,0,0,ebpf
247,ok,163,40,247,0,0,ebpf
248,ok,167,40,248,0,0,ebpf
249,ok,168,40,249,0,0,ebpf
250,ok,164,40,250,0,0,ebpf
251,ok,160,40,251,0,0,ebpf
252,ok,169,40,252,0,0,ebpf
253,ok,177,40,253,0,0,ebpf
254,ok,165,40,254,0,0,ebpf
255,ok,162,40,255,0,0,ebpf
256,ok,162,40,256,0,0,ebpf
257,ok,167,40,257,0,0,ebpf
258,ok,166,40,258,0,0,ebpf
259,ok,168,40,259,0,0,ebpf
260,ok,165,40,260,0,0,ebpf
261,ok,164,40,261,0,0,ebpf
262,ok,163,40,262,0,0,ebpf
263,ok,172,40,263,0,0,ebpf
264,ok,161,40,264,0,0,ebpf
265,ok,184,40,265,0,0,ebpf
266,ok,197,40,266,0,0,ebpf
267,ok,219,40,267,0,0,ebpf
268,ok,190,40,268,0,0,ebpf
269,ok,189,40,269,0,0,ebpf
270,ok,176,40,270,0,0,ebpf
271,ok,170,40,271,0,0,ebpf
272,ok,213,40,272,0,0,ebpf
273,ok,194,40,273,0,0,ebpf
274,ok,176,40,274,0,0,ebpf
275,ok,162,40,275,0,0,ebpf
276,ok,164,40,276,0,0,ebpf
277,ok,168,40,277,0,0,ebpf
278,ok,163,40,278,0,0,ebpf
279,ok,168,40,279,0,0,ebpf
280,ok,169,40,280,0,0,ebpf
281,ok,168,40,281,0,0,ebpf
282,ok,158,40,282,0,0,ebpf
283,ok,181,40,283,0,0,ebpf
284,ok,170,40,284,0,0,ebpf
285,ok,177,40,285,0,0,ebpf
286,ok,163,40,286,0,0,ebpf
287,ok,165,40,287,0,0,ebpf
288,ok,160,40,288,0,0,ebpf
289,ok,187,40,289,0,0,ebpf
290,ok,190,40,290,0,0,ebpf
291,ok,177,40,291,0,0,ebpf
292,ok,183,40,292,0,0,ebpf
293,ok,222,40,293,0,0,ebpf
294,ok,214,40,294,0,0,ebpf
295,ok,215,40,295,0,0,ebpf
296,ok,213,40,296,0,0,ebpf
297,ok,226,40,297,0,0,ebpf
298,ok,216,40,298,0,0,ebpf
299,ok,228,40,299,0,0,ebpf
300,ok,485,40,300,0,0,ebpf
301,ok,416,40,301,0,0,ebpf
302,ok,453,40,302,0,0,ebpf
303,ok,320,40,303,0,0,ebpf
304,ok,326,40,304,0,0,ebpf
305,ok,328,40,305,0,0,ebpf
306,ok,205,40,306,0,0,ebpf
307,ok,249,40,307,0,0,ebpf
308,ok,339,40,308,0,0,ebpf
309,ok,257,40,309,0,0,ebpf
310,ok,219,40,310,0,0,ebpf
311,ok,214,40,311,0,0,ebpf
312,ok,205,40,312,0,0,ebpf
313,ok,201,40,313,0,0,ebpf
314,ok,204,40,314,0,0,ebpf
315,ok,211,40,315,0,0,ebpf
316,ok,317,40,316,0,0,ebpf
317,ok,175,40,317,0,0,ebpf
318,ok,219,40,318,0,0,ebpf
319,ok,220,40,319,0,0,ebpf
320,ok,214,40,320,0,0,ebpf
321,ok,210,40,321,0,0,ebpf
322,ok,219,40,322,0,0,ebpf
323,ok,234,40,323,0,0,ebpf
324,ok,243,40,324,0,0,ebpf
325,ok,210,40,325,0,0,ebpf
326,ok,212,40,326,0,0,ebpf
327,ok,170,40,327,0,0,ebpf
328,ok,210,40,328,0,0,ebpf
329,ok,216,40,329,0,0,ebpf
330,ok,213,40,330,0,0,ebpf
331,ok,215,40,331,0,0,ebpf
332,ok,216,40,332,0,0,ebpf
333,ok,212,40,333,0,0,ebpf
334,ok,205,40,334,0,0,ebpf
335,ok,171,40,335,0,0,ebpf
336,ok,178,40,336,0,0,ebpf
337,ok,232,40,337,0,0,ebpf
338,ok,318,40,338,0,0,ebpf
339,ok,497,40,339,0,0,ebpf
